IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE
192.168.1.35,57307,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,57948,28,0,0
192.168.1.39,42478,192.168.1.195,80,6,7.0,530,6,733,4,27,27,27,0,0,0,64,64,601,40,40,601,530.0,733.0,0,0,0,0,4240000,5864000,8,0,1,1,0,29200,65535,0,0,0,0,0,0
192.168.1.31,45060,192.168.35.154,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,40587,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,34903,1,159,0
192.168.1.33,59346,192.168.1.152,80,6,7.0,415,5,3812,7,27,27,27,0,0,0,64,64,1500,52,52,1500,415.0,3812.0,0,0,0,0,3320000,30496000,8,1,0,1,2,29200,28960,0,0,0,0,0,0
192.168.1.31,51813,192.168.1.152,179,6,13.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,34319,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,48140,1,49,0
192.168.1.184,443,192.168.1.38,40204,6,91.0,164,3,216,4,19,19,18,4294514,453,453,64,64,60,52,52,60,164.0,216.0,0,0,0,0,0,0,7,0,0,0,0,28960,29200,0,0,0,0,0,0
172.17.0.7,46998,192.168.1.190,53,17,0.0,118,2,268,2,0,0,0,0,0,0,64,64,134,59,59,134,118.0,268.0,0,0,0,0,944000,2144000,2,2,0,0,0,0,0,0,0,6551,1,797,0
192.168.1.32,24246,192.168.1.169,62279,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,63887,192.168.1.190,7000,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,60764,192.168.1.195,80,6,7.0,555,9,1282,7,27,27,27,4294749,218,218,64,64,1018,40,40,1018,555.0,1282.0,0,0,0,0,16000,40000,14,1,0,1,0,29200,65535,0,0,0,0,0,0
192.168.1.31,50358,192.168.1.46,2394,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,55110,192.168.1.190,2869,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,54936,192.168.1.184,443,6,0.0,878,8,2549,16,27,26,27,4294889,0,78,64,64,1406,52,52,1406,878.0,2549.0,0,0,623,7,7024000,256000,20,3,0,0,1,29200,28960,0,0,0,0,0,0
192.168.1.30,39896,192.168.1.184,80,6,7.0,523,6,323,4,27,27,27,0,0,0,64,64,255,52,52,255,523.0,323.0,0,0,0,0,4184000,2584000,8,2,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,50068,192.168.1.49,898,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,53500,192.168.1.180,41449,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,54573,192.168.1.186,2043,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.184,443,192.168.1.31,60756,6,0.0,5752,17,894,8,27,27,26,4294498,469,375,64,64,1406,52,52,1406,5752.0,894.0,3537,9,626,3,96000,16000,11,2,11,0,1,28960,29200,53504,209,0,0,0,0
192.168.1.36,60730,192.168.1.190,80,6,7.0,580,6,2239,6,27,27,27,0,0,0,64,64,1500,52,52,1500,580.0,2239.0,0,0,0,0,4640000,17912000,9,0,1,1,1,29200,28960,0,0,0,0,0,0
192.168.1.39,59644,192.168.1.195,80,6,7.0,578,6,733,4,27,27,27,0,0,0,64,64,601,40,40,601,578.0,733.0,0,0,0,0,4624000,5864000,8,0,1,1,0,29200,65535,0,0,0,0,0,0
192.168.1.32,58418,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,63836,1,3132,0
192.168.1.31,40938,192.168.1.184,443,6,0.0,2606,21,15284,50,27,26,27,4294409,488,558,64,64,1406,52,52,1406,8741732.0,506010224.0,642,3,10870,32,128000,328000,29,6,33,0,3,29200,28960,33280,130,0,0,0,0
192.168.1.31,60869,192.168.1.46,515,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,55218,192.168.1.194,80,6,7.0,216,4,180,3,18,18,18,4294952,15,15,64,64,60,52,52,60,216.0,180.0,0,0,0,0,104000,88000,7,0,0,0,0,29200,5792,0,0,0,0,0,0
192.168.1.38,46493,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294935,32,32,64,64,60,52,52,60,164.0,112.0,0,0,0,0,32000,24000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.34,36073,192.168.1.152,16018,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.190,9485,192.168.1.31,49787,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.32,6012,192.168.1.180,20376,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,44770,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294904,63,63,64,64,60,52,52,60,164.0,112.0,0,0,0,0,16000,8000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,63192,192.168.1.180,40542,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,38442,192.168.1.190,110,6,2.0,404,6,388,6,31,30,27,0,0,0,64,64,130,52,52,130,404.0,388.0,0,0,0,0,3232000,3104000,11,1,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.169,52970,192.168.1.1,53,17,0.0,134,2,134,2,0,0,0,0,0,0,128,128,67,67,67,67,234366.0,840314.0,0,0,0,0,48864000,164376000,16040,0,0,0,0,0,0,0,0,53421,1,0,0
192.168.1.34,40735,192.168.1.79,7000,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,53521,192.168.1.186,16287,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,49292,192.168.1.184,443,6,91.0,276,5,172,3,19,18,19,4294459,508,508,64,64,60,52,52,60,164112.0,11260.0,0,0,0,0,16000,8000,8,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,59306,192.168.1.1,53,17,0.0,50,1,50,1,0,0,0,0,0,0,0,0,50,50,50,50,50.0,50.0,0,0,0,0,400000,400000,2,0,0,0,0,0,0,0,0,48396,28,0,0
192.168.1.32,9789,192.168.1.180,2568,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.35,33432,192.168.1.190,80,6,7.0,5577,15,2978,9,27,27,27,4294212,755,755,64,64,1500,52,52,1500,20113566.0,12121766.0,0,0,0,0,22064000,11672000,17,1,1,0,5,29200,28960,0,0,0,0,0,0
192.168.1.33,33348,192.168.1.190,80,6,7.0,670,7,2239,6,27,27,27,0,0,0,64,64,1500,52,52,1500,670.0,2239.0,0,0,0,0,5360000,17912000,10,0,1,1,1,29200,28960,0,0,0,0,0,0
192.168.1.30,35330,192.168.35.203,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,63043,192.168.1.152,19834,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,62259,192.168.35.55,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.34,38971,192.168.1.180,9103,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,16354,192.168.1.186,7494,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.35,32998,192.168.1.195,80,6,7.0,2827,7,3674,6,27,27,27,4294965,2,2,64,64,1500,40,40,1500,2827.0,3674.0,0,0,0,0,7536000,9792000,8,0,0,1,4,29200,65535,0,0,0,0,0,0
192.168.1.30,44154,192.168.1.184,443,6,0.0,1086,10,4843,17,27,26,27,4294389,578,578,64,64,1406,52,52,1406,922164.0,4731112.0,0,0,2632,8,248000,264000,14,2,10,0,1,29200,28960,0,0,0,0,0,0
192.168.1.30,40378,52.59.177.21,80,6,7.178,164,3,4664,6,19,19,18,0,0,0,64,64,1500,52,52,1500,164.0,4664.0,0,0,0,0,1312000,37312000,6,0,0,0,3,29200,26847,0,0,0,0,0,0
192.168.1.33,44684,192.168.1.152,80,6,7.0,467,6,3812,7,27,27,27,0,0,0,64,64,1500,52,52,1500,467.0,3812.0,0,0,0,0,3736000,30496000,9,1,0,1,2,29200,28960,0,0,0,0,0,0
192.168.1.30,18101,192.168.1.195,34193,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.39,58772,176.28.50.165,80,6,7.0,3052,7,590,5,27,27,27,4294963,4,4,64,64,1500,52,52,1500,3052.0,590.0,0,0,0,0,4880000,944000,9,0,1,0,2,29200,5792,0,0,0,0,0,0
192.168.1.31,59752,192.168.1.49,7200,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,39348,192.168.1.1,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,56789,1,0,0
192.168.1.30,39766,192.168.1.184,443,6,0.0,906,7,5060,16,27,26,27,4294920,0,47,64,64,1406,52,52,1406,906.0,5060.0,0,0,2961,9,7248000,840000,9,2,11,0,1,29200,28960,0,0,0,0,0,0
192.168.1.30,42839,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,1636,1,0,0
192.168.1.152,58256,13.35.146.89,443,6,91.178,2284,22,2121,20,219,219,91,4294952,15,15,64,64,751,52,52,751,2284.0,2121.0,0,0,0,0,1136000,1056000,37,1,1,3,0,29200,28960,0,0,0,0,0,0
192.168.1.31,41990,192.168.1.49,5989,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,65014,192.168.1.190,34571,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,37926,192.168.1.190,110,6,2.0,376,6,388,6,31,30,27,0,0,0,64,64,102,52,52,102,376.0,388.0,0,0,0,0,3008000,3104000,12,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.30,47642,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294373,547,594,64,64,60,52,52,60,11252.0,6052.0,0,0,0,0,896000,480000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.35,51051,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,55270,1,2796,0
192.168.1.34,32922,192.168.1.152,80,6,7.0,164,3,120,2,18,18,18,0,0,0,64,64,60,52,52,60,164.0,120.0,0,0,0,0,1312000,960000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,43740,192.168.1.184,443,6,91.0,276,5,172,3,19,18,19,4294435,532,532,64,64,60,52,52,60,164112.0,11260.0,0,0,0,0,16000,8000,8,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,23083,192.168.1.195,23530,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,65223,192.168.1.49,50636,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,11300,192.168.1.169,52944,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.35,55842,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,64880,1,3123,0
192.168.1.31,40222,192.168.35.213,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.39,32774,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,24664,1,4,0
192.168.1.34,43340,192.168.1.194,80,6,7.0,268,5,240,4,18,18,18,0,0,0,64,64,60,52,52,60,268.0,240.0,0,0,0,0,2144000,1920000,9,0,0,0,0,29200,5792,0,0,0,0,0,0
192.168.1.32,17492,192.168.1.194,5784,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.184,443,192.168.1.30,59828,6,91.0,164,3,164,3,19,19,18,4294592,375,62,64,64,60,52,52,60,52112.0,164.0,0,0,0,0,416000,16000,6,0,0,0,0,28960,29200,0,0,0,0,0,0
192.168.1.35,47148,192.168.1.195,80,6,7.0,3157,7,5280,7,27,26,27,0,0,0,64,64,1500,40,40,1500,3157.0,5280.0,0,0,1500,1,25256000,42240000,8,0,0,1,5,29200,65535,0,0,0,0,0,0
192.168.1.31,19636,192.168.1.194,24002,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,34988,192.168.1.195,47808,17,0.0,135,3,0,0,0,0,0,0,0,0,64,64,45,45,0,45,135.0,0.0,0,0,0,0,1080000,0,3,0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.31,61676,192.168.35.95,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.194,80,192.168.1.30,40126,6,7.0,180,3,156,3,18,18,16,4294920,47,47,64,64,60,52,52,60,180.0,156.0,0,0,0,0,24000,24000,6,0,0,0,0,5792,229,0,0,0,0,0,0
192.168.1.31,53968,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294894,73,73,64,64,60,52,52,60,164.0,112.0,0,0,0,0,16000,8000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,34265,192.168.1.49,20,6,175.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,39600,192.168.1.180,1051,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,64178,192.168.1.180,59517,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,42874,192.168.1.152,2307,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,53142,192.168.1.194,80,6,7.0,432,8,360,6,18,18,18,4294795,172,172,64,64,60,52,52,60,432.0,360.0,0,0,0,0,16000,16000,14,0,0,0,0,29200,5792,0,0,0,0,0,0
192.168.1.34,63681,192.168.1.79,5225,6,0.0,44,1,40,1,22,2,20,4294965,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.37,52589,13.55.50.68,123,17,9.178,76,1,76,1,0,0,0,0,0,0,0,0,76,76,76,76,76.0,76.0,0,0,0,0,608000,608000,2,0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.31,34999,192.168.1.193,2938,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.38,2037,192.168.1.79,5081,6,0.0,48,1,40,1,22,2,20,4294947,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.35,41984,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,8070,28,0,0
192.168.1.32,40143,192.168.1.152,37229,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,61955,192.168.35.106,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.34,39452,192.168.1.194,80,6,7.0,442,5,1340,4,27,26,27,4294951,16,16,64,64,1176,52,52,1176,442.0,1340.0,0,0,0,0,208000,624000,7,1,0,0,1,29200,5792,0,0,0,0,0,0
192.168.1.31,52695,192.168.1.152,19315,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,53417,192.168.1.193,8010,6,0.0,44,1,40,1,22,2,20,4294951,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,45340,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,42278,1,0,0
192.168.1.38,58746,192.168.1.190,80,6,7.0,112,2,60,1,18,18,18,0,0,0,64,64,60,52,52,60,112.0,60.0,0,0,0,0,896000,480000,3,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,45189,192.168.1.180,4242,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,35313,192.168.1.46,4343,6,170.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,43350,192.168.1.180,32772,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,34362,192.168.35.108,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,45525,192.168.1.152,57864,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,39866,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,51139,1,195,0
192.168.1.30,50984,52.59.177.21,21,6,1.178,240,4,0,0,2,2,0,0,0,0,64,64,60,60,0,60,240.0,0.0,0,0,0,0,1920000,0,4,0,0,0,0,29200,0,0,0,0,0,0,0
192.168.1.184,443,192.168.1.30,53286,6,91.0,164,3,216,4,19,19,18,4294514,453,453,64,64,60,52,52,60,164.0,216.0,0,0,0,0,0,0,7,0,0,0,0,28960,29200,0,0,0,0,0,0
192.168.1.39,58208,192.168.1.195,80,6,7.0,4847,7,4342,6,25,25,25,0,0,0,64,64,1500,40,40,1500,4847.0,4342.0,0,0,0,0,38776000,34736000,6,1,0,0,6,293,1026,0,0,0,0,0,0
192.168.1.190,80,192.168.1.31,35374,6,7.0,468,9,0,0,17,17,0,4294904,63,0,64,64,52,52,0,52,468.0,0.0,0,0,0,0,56000,0,9,0,0,0,0,229,0,0,0,0,0,0,0
192.168.1.39,44952,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,34844,28,0,0
192.168.1.31,37726,192.168.1.186,5963,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,57507,192.168.1.169,5101,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,51634,192.168.1.180,5718,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,45790,192.168.1.190,80,6,7.0,224,4,120,2,18,18,18,4294545,422,422,64,64,60,52,52,60,224.0,120.0,0,0,0,0,0,0,6,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.39,47466,176.28.50.165,80,6,7.0,1698,6,538,4,27,27,27,0,0,0,64,64,1430,52,52,1430,1698.0,538.0,0,0,0,0,13584000,4304000,8,0,1,0,1,29200,5792,0,0,0,0,0,0
192.168.1.32,46280,192.168.1.190,80,6,7.0,423,5,921,5,27,27,27,0,0,0,64,64,705,52,52,705,423.0,921.0,0,0,0,0,3384000,7368000,8,1,0,1,0,29200,28960,0,0,0,0,0,0
192.168.1.31,39114,192.168.1.190,80,6,7.0,224,4,120,2,18,18,18,4294654,313,313,64,64,60,52,52,60,112112.0,6060.0,0,0,0,0,656000,480000,6,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,44418,192.168.1.195,80,6,7.0,300,5,0,0,2,2,0,4294952,15,0,64,64,60,60,0,60,300.0,0.0,0,0,0,0,144000,0,5,0,0,0,0,29200,0,0,0,0,0,0,0
192.168.1.32,47945,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,7166,28,0,0
192.168.1.32,60018,192.168.1.152,1050,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,45740,192.168.1.184,443,6,91.0,276,5,172,3,19,18,19,4294624,343,343,64,64,60,52,52,60,164112.0,11260.0,0,0,0,0,24000,8000,8,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.190,80,192.168.1.30,43842,6,7.0,520,10,0,0,17,17,0,4294826,141,0,64,64,52,52,0,52,520.0,0.0,0,0,0,0,24000,0,10,0,0,0,0,229,0,0,0,0,0,0,0
192.168.1.35,42110,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,38666,1,2704,0
192.168.1.32,65512,192.168.1.195,32253,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
