IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE
192.168.1.31,60266,192.168.1.184,443,6,91.0,582,6,813,8,27,26,27,4294467,500,234,64,64,329,52,52,329,582.0,813.0,0,0,597,4,8000,24000,12,0,2,0,0,29200,28960,0,0,0,0,0,0
192.168.1.190,29221,95.101.36.128,53,17,5.2120000000000015,204,2,138,1,0,0,0,0,0,0,64,64,138,102,102,138,83844.0,107778.0,0,0,0,0,157624000,198720000,822,781,0,0,0,0,0,0,0,10104,1,30,0
192.168.1.32,62752,192.168.1.180,1106,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,55646,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,46131,28,0,0
192.168.1.31,35130,192.168.1.184,443,6,91.0,112,2,60,1,18,18,18,0,0,0,64,64,60,52,52,60,112.0,60.0,0,0,0,0,896000,480000,3,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.184,443,192.168.1.31,47224,6,91.0,164,3,216,4,19,19,18,4294623,344,344,64,64,60,52,52,60,164.0,216.0,0,0,0,0,0,0,7,0,0,0,0,28960,29200,0,0,0,0,0,0
172.17.0.5,38979,192.168.1.190,53,17,0.0,138,2,234,2,0,0,0,0,0,0,64,64,117,69,69,117,138.0,234.0,0,0,0,0,1104000,1872000,4,0,0,0,0,0,0,0,0,6544,1,604800,0
192.168.1.30,42324,192.168.1.46,8290,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.33,53568,192.168.1.190,80,6,7.0,421,5,811,5,27,27,27,0,0,0,64,64,595,52,52,595,421.0,811.0,0,0,0,0,3368000,6488000,8,1,0,1,0,29200,28960,0,0,0,0,0,0
192.168.1.32,52807,192.168.35.212,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,53192,192.168.1.152,80,6,7.0,164,3,112,2,19,18,19,4294936,31,31,64,64,60,52,52,60,164.0,112.0,0,0,0,0,40000,24000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.34,39454,192.168.1.195,3000,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,41051,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,49899,1,55,0
192.168.1.31,50738,192.168.1.194,80,6,7.0,164,3,180,3,18,18,18,4294952,15,15,64,64,60,52,52,60,164.0,180.0,0,0,0,0,80000,88000,6,0,0,0,0,29200,5792,0,0,0,0,0,0
192.168.1.32,52603,192.168.1.190,5060,6,100.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.39,36016,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,29562,28,0,0
192.168.1.35,34052,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,13930,28,0,0
192.168.1.32,37163,192.168.1.169,143,6,4.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,45062,192.168.1.46,3737,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.34,51717,192.168.1.193,6156,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,63773,192.168.1.49,25,6,3.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,37198,192.168.1.195,47847,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,9795,192.168.1.195,7932,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,46236,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294905,62,62,64,64,60,52,52,60,11252.0,6052.0,0,0,0,0,896000,480000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,40818,192.168.1.169,1174,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,8779,192.168.1.169,31398,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,46084,192.168.1.195,1812,6,146.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,45061,192.168.1.49,49153,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,57121,192.168.1.194,3370,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.33,44982,192.168.1.190,80,6,7.0,421,5,811,5,27,27,27,0,0,0,64,64,595,52,52,595,421.0,811.0,0,0,0,0,3368000,6488000,8,1,0,1,0,29200,28960,0,0,0,0,0,0
192.168.1.30,22375,192.168.1.152,49825,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,45188,192.168.1.190,80,6,7.0,3974,13,2358,8,27,27,27,4294080,887,887,64,64,1500,52,52,1500,7363238.0,7361622.0,0,0,0,0,15656000,9192000,16,0,1,1,3,29200,28960,0,0,0,0,0,0
192.168.1.34,54698,192.168.1.152,80,6,7.0,164,3,112,2,19,18,19,4294951,16,16,64,64,60,52,52,60,164.0,112.0,0,0,0,0,72000,48000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,39257,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,39843,28,0,0
192.168.1.33,41646,192.168.1.184,443,6,0.0,1115,9,7589,11,31,30,27,0,0,0,64,64,1500,52,52,1500,1115.0,7589.0,0,0,0,0,8920000,60712000,12,1,2,0,5,29200,28960,0,0,0,0,0,0
192.168.1.32,52629,192.168.1.152,6386,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.39,53219,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,17315,1,54,0
192.168.1.31,47903,192.168.1.133,1027,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,47408,192.168.1.195,80,6,7.0,1049,16,3072,14,27,27,27,4294607,360,360,64,64,1500,40,40,1500,1049.0,3072.0,429,2,0,0,16000,64000,26,0,2,1,1,29200,65535,44288,173,0,0,0,0
192.168.1.39,37920,192.168.1.195,80,6,7.0,662,6,1494,5,27,27,27,0,0,0,64,64,923,40,40,923,662.0,1494.0,0,0,0,0,5296000,11952000,8,0,2,1,0,29200,65535,0,0,0,0,0,0
192.168.1.32,34423,192.168.1.195,33810,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.190,513,192.168.1.32,56338,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.31,43412,192.168.35.142,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.39,33422,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,35248,1,3,0
192.168.1.35,41326,176.28.50.165,80,6,7.0,3419,8,654,6,27,27,27,4294951,16,0,64,64,1500,52,52,1500,3419.0,654.0,0,0,0,0,1608000,5232000,10,1,1,0,2,29200,5792,0,0,0,0,0,0
192.168.1.30,53894,192.168.1.180,37066,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,49366,192.168.35.170,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,50204,192.168.35.174,80,6,7.0,80,2,0,0,16,16,0,4294342,625,0,40,40,40,40,0,40,4040.0,0.0,0,0,0,0,320000,0,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,50538,192.168.1.180,50504,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,43286,192.168.1.180,37511,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.35,60054,192.168.1.152,80,6,7.0,623,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,623.0,751.0,0,0,0,0,4984000,6008000,8,0,1,1,0,29200,28960,0,0,0,0,0,0
192.168.1.30,54536,192.168.1.184,80,6,7.0,544,6,323,4,27,27,27,0,0,0,64,64,276,52,52,276,544.0,323.0,0,0,0,0,4352000,2584000,8,1,1,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,41858,192.168.1.194,80,6,7.0,522,4,619,2,28,28,24,0,0,0,64,64,567,52,52,567,522.0,619.0,0,0,0,0,4176000,4952000,4,0,1,1,0,237,215,0,0,0,0,0,0
192.168.1.30,38548,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,40850,1,0,0
192.168.1.31,60290,192.168.1.184,443,6,91.0,164,3,60,1,18,18,18,4294905,62,0,64,64,60,52,52,60,164.0,60.0,0,0,0,0,16000,480000,4,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,35449,192.168.1.49,903,6,28.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,56966,192.168.1.194,21,6,1.0,121,3,264,4,24,24,24,0,0,0,64,64,86,52,52,86,579.0,660.0,0,0,0,0,3224000,3720000,20,0,0,0,0,229,181,0,0,0,0,0,530
192.168.1.32,60502,192.168.1.190,6005,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
13.68.93.109,443,192.168.1.195,49814,6,91.125,1500,1,0,0,16,16,0,0,0,0,0,0,1500,1500,0,1500,1500.0,0.0,0,0,0,0,12000000,0,0,0,0,0,1,1026,0,0,0,0,0,0,0
192.168.1.39,58229,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,41742,1,1,0
192.168.1.31,42179,192.168.1.46,2717,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,61533,192.168.1.180,34624,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.39,54653,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,51211,28,0,0
192.168.1.34,38266,192.168.1.190,80,6,7.0,224,4,120,2,18,18,18,4294639,328,328,64,64,60,52,52,60,224.0,120.0,0,0,0,0,0,0,6,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,60789,192.168.1.46,2702,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,11950,192.168.1.195,55304,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.180,53407,192.168.1.190,53,17,0.0,69,1,117,1,0,0,0,0,0,0,0,0,117,69,69,117,69.0,117.0,0,0,0,0,552000,936000,2,0,0,0,0,0,0,0,0,5022,1,604800,0
192.168.1.39,35600,192.168.1.152,80,6,7.0,606,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,606.0,751.0,0,0,0,0,4848000,6008000,8,0,1,1,0,29200,28960,0,0,0,0,0,0
192.168.1.32,34468,192.168.1.195,80,6,7.0,1202,17,5553,16,27,27,27,4294530,437,437,64,64,1500,40,40,1500,1202.0,5553.0,195,1,0,0,16000,96000,26,1,2,2,2,29200,65535,49920,195,0,0,0,0
192.168.1.30,54369,192.168.1.46,18903,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,33450,192.168.1.180,6004,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,39820,192.168.1.193,8089,6,0.0,44,1,40,1,22,2,20,4294951,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,33440,192.168.1.46,2809,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,62319,192.168.1.190,1192,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,43027,192.168.1.1,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,3446,1,0,0
192.168.1.32,49858,192.168.1.195,80,6,7.0,555,9,1282,7,27,27,27,4294764,203,203,64,64,1018,40,40,1018,555.0,1282.0,0,0,0,0,16000,48000,14,1,0,1,0,29200,65535,0,0,0,0,0,0
192.168.1.30,19628,192.168.1.180,7902,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.35,49659,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,22007,28,0,0
192.168.1.33,47362,192.168.1.152,80,6,7.0,565,6,3864,8,27,27,27,0,0,0,64,64,1500,52,52,1500,565.0,3864.0,0,0,0,0,4520000,30912000,10,0,1,1,2,29200,28960,0,0,0,0,0,0
192.168.1.34,58894,192.168.1.194,80,6,7.0,216,4,180,3,18,18,18,0,0,0,64,64,60,52,52,60,216.0,180.0,0,0,0,0,1728000,1440000,7,0,0,0,0,29200,5792,0,0,0,0,0,0
192.168.1.190,60296,192.168.1.30,5670,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.30,37614,192.168.1.184,443,6,91.0,224,4,120,2,18,18,18,4294639,328,328,64,64,60,52,52,60,224.0,120.0,0,0,0,0,0,0,6,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,32269,192.168.1.169,32953,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,16552,192.168.1.169,19264,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,43708,192.168.1.195,2602,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.34,61449,192.168.1.180,3905,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,50520,192.168.1.186,2100,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,54327,192.168.1.190,1166,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.79,37303,192.168.1.195,52055,17,0.0,344,1,0,0,0,0,0,0,0,0,0,0,344,344,0,344,344.0,0.0,0,0,0,0,2752000,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192.168.1.30,56822,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294889,78,78,64,64,60,52,52,60,164.0,112.0,0,0,0,0,16000,8000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,15282,192.168.1.194,30544,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,58892,192.168.1.190,80,6,7.0,423,5,919,5,27,27,27,0,0,0,64,64,703,52,52,703,423.0,919.0,0,0,0,0,3384000,7352000,8,1,0,1,0,29200,28960,0,0,0,0,0,0
192.168.1.32,42303,192.168.1.180,340,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,55334,192.168.1.152,22,6,92.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,41579,192.168.35.213,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,5912,192.168.1.190,7941,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,51357,192.168.35.76,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.195,59654,192.168.1.79,9197,6,7.0,400,5,3770,7,27,27,27,0,0,0,128,128,1500,40,40,1500,400.0,3770.0,0,0,0,0,3200000,30160000,8,1,0,1,2,64240,29200,0,0,0,0,0,0
192.168.1.30,39673,192.168.1.180,5988,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,44062,192.168.1.190,80,6,7.0,487,6,3359,7,27,27,27,0,0,0,64,64,1500,52,52,1500,487.0,3359.0,0,0,0,0,3896000,26872000,9,2,0,0,2,29200,28960,0,0,0,0,0,0
192.168.1.35,48414,192.168.1.190,80,6,7.0,2542,7,1389,4,27,27,27,4294963,4,4,64,64,1500,52,52,1500,2542.0,1389.0,0,0,0,0,4064000,2216000,8,0,0,1,2,29200,28960,0,0,0,0,0,0
192.168.1.30,424,192.168.1.152,424,6,0.0,4000,100,4000,100,22,2,20,0,0,0,71,71,40,40,40,40,4000.0,4000.0,0,0,0,0,32000000,32000000,200,0,0,0,0,74,0,0,0,0,0,0,0
192.168.1.35,54396,18.194.169.124,80,6,7.0,3118,7,1704,5,27,27,27,0,0,0,64,64,1500,52,52,1500,3118.0,1704.0,0,0,0,0,24944000,13632000,9,0,0,0,3,29200,26847,0,0,0,0,0,0
192.168.1.38,60257,192.168.1.184,443,6,91.0,112,2,60,1,18,18,18,0,0,0,64,64,60,52,52,60,112.0,60.0,0,0,0,0,896000,480000,3,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.30,9741,192.168.1.180,11532,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,43031,192.168.1.1,53,17,0.0,76,1,76,1,0,0,0,0,0,0,0,0,76,76,76,76,76.0,76.0,0,0,0,0,608000,608000,2,0,0,0,0,0,0,0,0,20713,1,0,0
192.168.1.34,57634,192.168.1.49,11111,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,41156,192.168.1.180,8026,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,55883,192.168.1.190,6566,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,36634,192.168.1.152,80,6,7.0,164,3,112,2,19,18,19,4294936,31,31,64,64,60,52,52,60,164.0,112.0,0,0,0,0,40000,24000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,62483,192.168.1.195,70,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,34200,192.168.1.180,14937,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,34208,192.168.1.46,38356,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,44601,192.168.1.46,1233,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.33,53700,192.168.1.195,80,6,7.0,372,5,690,4,27,27,27,0,0,0,64,64,558,40,40,558,372.0,690.0,0,0,0,0,2976000,5520000,7,1,0,1,0,29200,65535,0,0,0,0,0,0
192.168.1.180,59413,192.168.1.190,53,17,0.0,59,1,134,1,0,0,0,0,0,0,0,0,134,59,59,134,59.0,134.0,0,0,0,0,472000,1072000,1,1,0,0,0,0,0,0,0,8587,1,4095,0
192.168.1.31,46363,192.168.1.169,7778,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.36,56910,192.168.1.152,80,6,7.0,805,5,3760,6,27,27,27,0,0,0,64,64,1500,52,52,1500,805.0,3760.0,0,0,0,0,6440000,30080000,7,0,0,2,2,29200,28960,0,0,0,0,0,0
192.168.1.39,46068,192.168.1.195,80,6,7.0,6520,10,4945,8,27,27,27,0,0,0,64,64,1500,40,40,1500,6520.0,4945.0,0,0,0,0,52160000,39560000,9,0,2,0,7,29200,65535,0,0,0,0,0,0
192.168.1.31,59835,192.168.1.193,1864,6,0.0,44,1,40,1,22,2,20,4294951,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,59454,192.168.1.152,80,6,7.0,709,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,709.0,751.0,0,0,0,0,5672000,6008000,8,0,1,1,0,29200,28960,0,0,0,0,0,0
